date,home_team,away_team,home_score,away_score,gameweek,home_xg,away_xg
2019-03-17,Fulham,Liverpool,1,2,31,0.86,2.56
2019-03-17,Everton,Chelsea,2,0,31,2.09,1.16
2019-03-16,Burnley,Leicester,1,2,31,1.09,0.57
2019-03-16,West Ham,Huddersfield,4,3,31,1.76,1.56
2019-03-16,Bournemouth,Newcastle,2,2,31,1.51,0.96
2019-03-10,Liverpool,Burnley,4,2,30,3.85,0.44
2019-03-10,Chelsea,Wolves,1,1,30,0.98,0.57
2019-03-10,Arsenal,Man Utd,2,0,30,1.43,2.22
2019-03-09,Crystal Palace,Brighton,1,2,30,1.35,0.12
2019-03-09,Newcastle,Everton,3,2,30,2.22,1.08
2019-03-09,Leicester,Fulham,3,1,30,2.00,0.14
2019-03-09,Huddersfield,Bournemouth,0,2,30,0.32,2.02
2019-03-09,Cardiff,West Ham,2,0,30,3.26,0.28
2019-03-09,Southampton,Spurs,2,1,30,1.94,1.19
2019-03-09,Man City,Watford,3,1,30,3.51,0.38
2019-03-03,Watford,Leicester,2,1,29,1.28,0.74
2019-03-03,Fulham,Chelsea,1,2,29,0.84,1.44
2019-03-03,Everton,Liverpool,0,0,29,0.23,0.76
2019-03-02,Spurs,Arsenal,1,1,29,1.65,3.23
2019-03-02,Wolves,Cardiff,2,0,29,3.00,0.66
2019-03-02,Man Utd,Southampton,3,2,29,2.38,0.54
2019-03-02,Burnley,Crystal Palace,1,3,29,1.78,0.66
2019-03-02,Brighton,Huddersfield,1,0,29,1.31,0.19
2019-03-02,Bournemouth,Man City,0,1,29,0.00,1.49
2019-03-02,West Ham,Newcastle,2,0,29,1.77,1.11
2019-02-27,Arsenal,Bournemouth,5,1,28,2.98,0.83
2019-02-27,Southampton,Fulham,2,0,28,1.08,0.75
2019-02-27,Crystal Palace,Man Utd,1,3,28,1.58,1.44
2019-02-27,Liverpool,Watford,5,0,28,2.56,0.59
2019-02-27,Man City,West Ham,1,0,28,3.44,0.37
2019-02-27,Chelsea,Spurs,2,0,28,0.59,0.68
2019-02-26,Leicester,Brighton,2,1,28,1.80,1.13
2019-02-26,Huddersfield,Wolves,1,0,28,1.37,0.54
2019-02-26,Cardiff,Everton,0,3,28,0.21,1.07
2019-02-26,Newcastle,Burnley,2,0,28,1.59,1.63
2019-02-24,Arsenal,Southampton,2,0,27,2.20,0.57
2019-02-24,Man Utd,Liverpool,0,0,27,0.44,0.36
2019-02-23,Burnley,Spurs,2,1,27,1.01,0.79
2019-02-23,Newcastle,Huddersfield,2,0,27,2.83,0.13
2019-02-23,Bournemouth,Wolves,1,1,27,1.99,1.12
2019-02-23,Leicester,Crystal Palace,1,4,27,0.88,1.47
2019-02-22,Cardiff,Watford,1,5,27,1.78,2.58
2019-02-22,West Ham,Fulham,3,1,27,2.55,1.15
2019-02-11,Wolves,Newcastle,1,1,26,2.16,0.41
2019-02-10,Spurs,Leicester,3,1,26,1.13,2.82
2019-02-10,Man City,Chelsea,6,0,26,3.78,0.84
2019-02-09,Fulham,Man Utd,0,3,26,2.04,1.99
2019-02-09,Liverpool,Bournemouth,3,0,26,2.36,0.37
2019-02-09,Huddersfield,Arsenal,1,2,26,1.84,1.37
2019-02-09,Southampton,Cardiff,1,2,26,1.60,0.92
2019-02-09,Crystal Palace,West Ham,1,1,26,2.51,1.63
2019-02-09,Watford,Everton,1,0,26,1.43,0.60
2019-02-09,Brighton,Burnley,1,3,26,1.23,1.71
2019-02-06,Everton,Man City,0,2,25,0.10,2.44
2019-02-04,West Ham,Liverpool,1,1,25,0.74,1.05
2019-02-03,Leicester,Man Utd,0,1,25,1.31,1.40
2019-02-03,Man City,Arsenal,3,1,25,2.83,0.66
2019-02-02,Spurs,Newcastle,1,0,25,2.90,0.37
2019-02-02,Chelsea,Huddersfield,5,0,25,2.75,0.24
2019-02-02,Everton,Wolves,1,3,25,1.27,1.74
2019-02-02,Burnley,Southampton,1,1,25,1.87,0.74
2019-02-02,Crystal Palace,Fulham,2,0,25,2.05,0.52
2019-02-02,Brighton,Watford,0,0,25,1.72,0.26
2019-02-02,Cardiff,Bournemouth,2,0,25,2.37,0.33
2019-01-30,Bournemouth,Chelsea,4,0,24,2.01,0.67
2019-01-30,Southampton,Crystal Palace,1,1,24,1.25,1.43
2019-01-30,Liverpool,Leicester,1,1,24,0.54,1.05
2019-01-30,Spurs,Watford,2,1,24,1.27,0.45
2019-01-29,Wolves,West Ham,3,0,24,1.90,0.12
2019-01-29,Fulham,Brighton,4,2,24,3.23,2.21
2019-01-29,Arsenal,Cardiff,2,1,24,2.52,0.56
2019-01-29,Huddersfield,Everton,0,1,24,0.68,0.99
2019-01-29,Man Utd,Burnley,2,2,24,3.02,0.87
2019-01-29,Newcastle,Man City,2,1,24,0.93,1.25
2019-01-20,Huddersfield,Man City,0,3,23,0.71,1.88
2019-01-20,Fulham,Spurs,1,2,23,0.88,1.81
2019-01-19,Wolves,Leicester,4,3,23,2.07,1.25
2019-01-19,Liverpool,Crystal Palace,4,3,23,2.64,0.65
2019-01-19,Newcastle,Cardiff,3,0,23,2.35,0.24
2019-01-19,Man Utd,Brighton,2,1,23,2.47,0.59
2019-01-19,Southampton,Everton,2,1,23,0.99,1.23
2019-01-19,Watford,Burnley,0,0,23,1.00,1.84
2019-01-19,Bournemouth,West Ham,2,0,23,1.17,0.91
2019-01-19,Arsenal,Chelsea,2,0,23,1.96,0.71
2019-01-14,Man City,Wolves,3,0,22,2.92,0.09
2019-01-13,Everton,Bournemouth,2,0,22,1.66,1.43
2019-01-13,Spurs,Man Utd,0,1,22,1.69,0.90
2019-01-12,West Ham,Arsenal,1,0,22,0.63,0.64
2019-01-12,Leicester,Southampton,1,2,22,1.64,1.32
2019-01-12,Burnley,Fulham,2,1,22,0.76,0.84
2019-01-12,Cardiff,Huddersfield,0,0,22,0.12,0.37
2019-01-12,Crystal Palace,Watford,1,2,22,1.09,1.46
2019-01-12,Brighton,Liverpool,0,1,22,0.36,2.12
2019-01-12,Chelsea,Newcastle,2,1,22,1.24,0.37
2019-01-03,Man City,Liverpool,2,1,21,0.94,1.29
2019-01-02,Wolves,Crystal Palace,0,2,21,0.61,1.82
2019-01-02,Chelsea,Southampton,0,0,21,0.80,0.15
2019-01-02,Huddersfield,Burnley,1,2,21,0.58,2.49
2019-01-02,West Ham,Brighton,2,2,21,0.60,0.64
2019-01-02,Bournemouth,Watford,3,3,21,2.66,0.91
2019-01-02,Newcastle,Man Utd,0,2,21,0.65,2.50
2019-01-01,Everton,Leicester,0,1,21,0.81,0.60
2019-01-01,Arsenal,Fulham,4,1,21,4.14,1.60
2019-01-01,Cardiff,Spurs,0,3,21,1.01,1.29
2018-12-30,Crystal Palace,Chelsea,0,1,20,0.19,0.69
2018-12-30,Burnley,West Ham,2,0,20,2.71,0.61
2018-12-30,Southampton,Man City,1,3,20,0.21,2.77
2018-12-30,Man Utd,Bournemouth,4,1,20,3.20,0.66
2018-12-29,Leicester,Cardiff,0,1,20,1.42,0.46
2018-12-29,Brighton,Everton,1,0,20,1.50,0.61
2018-12-29,Watford,Newcastle,1,1,20,0.99,0.62
2018-12-29,Fulham,Huddersfield,1,0,20,1.61,0.26
2018-12-29,Spurs,Wolves,1,3,20,0.26,1.13
2018-12-29,Liverpool,Arsenal,5,1,20,3.46,1.01
2018-12-27,Southampton,West Ham,1,2,19,1.20,1.19
2018-12-26,Fulham,Wolves,1,1,19,1.19,1.27
2018-12-26,Liverpool,Newcastle,4,0,19,3.04,0.43
2018-12-26,Spurs,Bournemouth,5,0,19,2.09,1.14
2018-12-26,Man Utd,Huddersfield,3,1,19,1.68,1.31
2018-12-26,Leicester,Man City,2,1,19,1.46,1.26
2018-12-26,Burnley,Everton,1,5,19,1.76,1.76
2018-12-26,Crystal Palace,Cardiff,0,0,19,2.27,0.99
2018-12-26,Brighton,Arsenal,1,1,19,1.29,0.74
2018-12-26,Watford,Chelsea,1,2,19,1.16,2.05
2018-12-23,Everton,Spurs,2,6,18,0.94,2.39
2018-12-22,Arsenal,Burnley,3,1,18,1.37,0.96
2018-12-22,Man City,Crystal Palace,2,3,18,1.19,1.07
2018-12-22,Newcastle,Fulham,0,0,18,0.27,0.23
2018-12-22,Chelsea,Leicester,0,1,18,2.25,0.43
2018-12-22,Huddersfield,Southampton,1,3,18,0.94,2.43
2018-12-22,West Ham,Watford,0,2,18,1.93,2.18
2018-12-22,Bournemouth,Brighton,2,0,18,0.83,0.77
2018-12-22,Cardiff,Man Utd,1,5,18,1.19,2.55
2018-12-21,Wolves,Liverpool,0,2,18,0.71,2.02
2018-12-16,Southampton,Arsenal,3,2,17,1.13,1.74
2018-12-16,Brighton,Chelsea,1,2,17,0.24,1.51
2018-12-16,Liverpool,Man Utd,3,1,17,2.43,0.62
2018-12-15,Man City,Everton,3,1,17,1.68,1.52
2018-12-15,Wolves,Bournemouth,2,0,17,1.89,0.49
2018-12-15,Spurs,Burnley,1,0,17,1.63,0.42
2018-12-15,Huddersfield,Newcastle,0,1,17,0.63,0.87
2018-12-15,Crystal Palace,Leicester,1,0,17,0.37,0.84
2018-12-15,Watford,Cardiff,3,2,17,1.54,0.45
2018-12-15,Fulham,West Ham,0,2,17,0.97,0.70
2018-12-10,Everton,Watford,2,2,16,1.61,1.52
2018-12-09,Newcastle,Wolves,1,2,16,0.43,1.47
2018-12-08,Bournemouth,Liverpool,0,4,16,0.26,1.69
2018-12-08,Arsenal,Huddersfield,1,0,16,1.89,0.29
2018-12-08,Man Utd,Fulham,4,1,16,2.95,1.15
2018-12-08,Burnley,Brighton,1,0,16,1.69,0.89
2018-12-08,Cardiff,Southampton,1,0,16,1.46,0.47
2018-12-08,West Ham,Crystal Palace,3,2,16,1.44,0.87
2018-12-08,Chelsea,Man City,2,0,16,0.49,0.69
2018-12-08,Leicester,Spurs,0,2,16,0.33,0.86
2018-12-05,Wolves,Chelsea,2,1,15,0.64,1.03
2018-12-05,Fulham,Leicester,1,1,15,1.38,1.14
2018-12-05,Burnley,Liverpool,1,3,15,0.99,2.56
2018-12-05,Everton,Newcastle,1,1,15,1.97,1.42
2018-12-05,Man Utd,Arsenal,2,2,15,1.25,1.62
2018-12-05,Spurs,Southampton,3,1,15,1.62,1.71
2018-12-04,West Ham,Cardiff,3,1,15,1.47,1.81
2018-12-04,Brighton,Crystal Palace,3,1,15,1.17,1.43
2018-12-04,Bournemouth,Huddersfield,2,1,15,1.00,1.46
2018-12-04,Watford,Man City,1,2,15,1.56,2.35
2018-12-02,Chelsea,Fulham,2,0,14,2.03,0.27
2018-12-02,Arsenal,Spurs,4,2,14,2.54,1.02
2018-12-02,Liverpool,Everton,1,0,14,2.87,1.15
2018-12-01,Man City,Bournemouth,3,1,14,2.65,0.67
2018-12-01,Newcastle,West Ham,0,3,14,1.05,2.46
2018-12-01,Leicester,Watford,2,0,14,1.32,1.12
2018-12-01,Huddersfield,Brighton,1,2,14,0.52,1.57
2018-12-01,Crystal Palace,Burnley,2,0,14,1.90,0.28
2018-12-01,Southampton,Man Utd,2,2,14,0.58,0.85
2018-11-30,Cardiff,Wolves,2,1,14,1.02,0.92
2018-11-26,Burnley,Newcastle,1,2,13,1.40,1.57
2018-11-25,Bournemouth,Arsenal,1,2,13,0.61,1.60
2018-11-25,Wolves,Huddersfield,0,2,13,0.66,0.59
2018-11-24,Fulham,Southampton,3,2,13,1.30,1.56
2018-11-24,Everton,Cardiff,1,0,13,2.32,0.82
2018-11-24,Man Utd,Crystal Palace,0,0,13,1.25,0.98
2018-11-24,West Ham,Man City,0,4,13,0.78,2.77
2018-11-24,Brighton,Leicester,1,1,13,0.81,1.05
2018-11-24,Watford,Liverpool,0,3,13,0.63,1.36
2018-11-24,Spurs,Chelsea,3,1,13,3.13,0.90
2018-11-11,Liverpool,Fulham,2,0,12,2.08,0.53
2018-11-11,Chelsea,Everton,0,0,12,1.09,0.19
2018-11-11,Man City,Man Utd,3,1,12,1.90,0.91
2018-11-11,Arsenal,Wolves,1,1,12,0.90,1.74
2018-11-10,Cardiff,Brighton,2,1,12,1.82,0.72
2018-11-10,Newcastle,Bournemouth,2,1,12,2.41,1.79
2018-11-10,Leicester,Burnley,0,0,12,1.41,0.34
2018-11-10,Huddersfield,West Ham,1,1,12,1.10,1.35
2018-11-10,Southampton,Watford,1,1,12,1.12,1.01
2018-11-10,Crystal Palace,Spurs,0,1,12,0.64,1.45
2018-11-05,Huddersfield,Fulham,1,0,11,0.48,0.33
2018-11-04,Man City,Southampton,6,1,11,2.58,1.70
2018-11-04,Chelsea,Crystal Palace,3,1,11,1.76,0.42
2018-11-03,Bournemouth,Man Utd,1,2,11,1.80,3.08
2018-11-03,Newcastle,Watford,1,0,11,0.65,2.38
2018-11-03,Everton,Brighton,3,1,11,2.42,0.63
2018-11-03,Cardiff,Leicester,0,1,11,0.86,2.04
2018-11-03,West Ham,Burnley,4,2,11,2.39,0.82
2018-11-03,Arsenal,Liverpool,1,1,11,1.52,1.12
2018-11-03,Wolves,Spurs,2,3,11,2.25,1.52
2018-10-29,Spurs,Man City,0,1,10,0.41,1.81
2018-10-28,Burnley,Chelsea,0,4,10,0.25,2.82
2018-10-28,Crystal Palace,Arsenal,2,2,10,2.23,0.79
2018-10-28,Man Utd,Everton,2,1,10,2.35,1.56
2018-10-27,Fulham,Bournemouth,0,3,10,0.36,1.97
2018-10-27,Liverpool,Cardiff,4,1,10,2.15,0.60
2018-10-27,Southampton,Newcastle,0,0,10,1.11,0.28
2018-10-27,Brighton,Wolves,1,0,10,0.95,1.29
2018-10-27,Watford,Huddersfield,3,0,10,2.15,0.45
2018-10-27,Leicester,West Ham,1,1,10,1.83,1.46
2018-10-22,Arsenal,Leicester,3,1,9,2.73,0.87
2018-10-21,Everton,Crystal Palace,2,0,9,1.80,1.40
2018-10-20,Chelsea,Man Utd,2,2,9,2.07,1.04
2018-10-20,Wolves,Watford,0,2,9,0.44,1.00
2018-10-20,Man City,Burnley,5,0,9,4.19,0.35
2018-10-20,Newcastle,Brighton,0,1,9,1.60,0.63
2018-10-20,Cardiff,Fulham,4,2,9,1.64,0.89
2018-10-20,West Ham,Spurs,0,1,9,0.51,1.04
2018-10-20,Bournemouth,Southampton,0,0,9,0.79,0.55
2018-10-20,Huddersfield,Liverpool,0,1,9,0.60,0.62
2018-10-07,Fulham,Arsenal,1,5,8,1.23,1.06
2018-10-07,Southampton,Chelsea,0,3,8,1.39,3.32
2018-10-07,Liverpool,Man City,0,0,8,0.41,1.00
2018-10-06,Spurs,Cardiff,1,0,8,2.48,1.06
2018-10-06,Leicester,Everton,1,2,8,1.03,1.07
2018-10-06,Burnley,Huddersfield,1,1,8,0.33,0.96
2018-10-06,Crystal Palace,Wolves,0,1,8,0.97,0.71
2018-10-06,Watford,Bournemouth,0,4,8,1.00,3.07
2018-10-06,Man Utd,Newcastle,3,2,8,2.25,1.46
2018-10-05,Brighton,West Ham,1,0,8,0.96,1.34
2018-10-01,Bournemouth,Crystal Palace,2,1,7,1.84,0.36
2018-09-30,Cardiff,Burnley,1,2,7,1.46,0.10
2018-09-29,West Ham,Man Utd,3,1,7,1.22,0.81
2018-09-29,Wolves,Southampton,2,0,7,1.33,0.64
2018-09-29,Man City,Brighton,2,0,7,2.72,0.22
2018-09-29,Newcastle,Leicester,0,2,7,0.37,1.26
2018-09-29,Arsenal,Watford,2,0,7,1.47,2.45
2018-09-29,Everton,Fulham,3,0,7,2.16,0.50
2018-09-29,Huddersfield,Spurs,0,2,7,0.32,2.18
2018-09-29,Chelsea,Liverpool,1,1,7,1.66,1.63
2018-09-23,West Ham,Chelsea,0,0,6,0.95,1.76
2018-09-23,Arsenal,Everton,2,0,6,0.87,1.00
2018-09-22,Fulham,Watford,1,1,6,1.66,1.65
2018-09-22,Liverpool,Southampton,3,0,6,1.66,0.29
2018-09-22,Man Utd,Wolves,1,1,6,0.58,1.05
2018-09-22,Leicester,Huddersfield,3,1,6,1.69,0.64
2018-09-22,Burnley,Bournemouth,4,0,6,2.14,0.91
2018-09-22,Cardiff,Man City,0,5,6,0.09,2.88
2018-09-22,Crystal Palace,Newcastle,0,0,6,0.87,0.21
2018-09-22,Brighton,Spurs,1,2,6,0.76,1.98
2018-09-17,Southampton,Brighton,2,2,5,2.05,1.84
2018-09-16,Wolves,Burnley,1,0,5,3.17,0.20
2018-09-16,Everton,West Ham,1,3,5,1.18,1.42
2018-09-15,Spurs,Liverpool,1,2,5,0.74,2.81
2018-09-15,Man City,Fulham,3,0,5,4.59,0.32
2018-09-15,Newcastle,Arsenal,1,2,5,0.39,0.85
2018-09-15,Chelsea,Cardiff,4,1,5,2.50,0.77
2018-09-15,Huddersfield,Crystal Palace,0,1,5,0.82,0.70
2018-09-15,Bournemouth,Leicester,4,2,5,2.08,1.71
2018-09-15,Watford,Man Utd,1,2,5,1.10,1.54
2018-09-02,Cardiff,Arsenal,2,3,4,0.72,1.32
2018-09-02,Burnley,Man Utd,0,2,4,1.03,2.71
2018-09-02,Watford,Spurs,2,1,4,0.42,0.54
2018-09-01,Leicester,Liverpool,1,2,4,0.92,1.15
2018-09-01,Chelsea,Bournemouth,2,0,4,1.09,0.89
2018-09-01,Everton,Huddersfield,1,1,4,0.58,0.62
2018-09-01,West Ham,Wolves,0,1,4,0.83,1.14
2018-09-01,Crystal Palace,Southampton,0,2,4,2.20,2.93
2018-09-01,Brighton,Fulham,2,2,4,2.51,1.42
2018-09-01,Man City,Newcastle,2,1,4,2.31,0.52
2018-08-27,Man Utd,Spurs,0,3,3,1.31,1.69
2018-08-26,Watford,Crystal Palace,2,1,3,1.07,1.14
2018-08-26,Fulham,Burnley,4,2,3,1.80,1.47
2018-08-26,Newcastle,Chelsea,1,2,3,0.20,1.40
2018-08-25,Wolves,Man City,1,1,3,1.18,1.72
2018-08-25,Arsenal,West Ham,3,1,3,1.67,1.10
2018-08-25,Huddersfield,Cardiff,0,0,3,0.19,0.99
2018-08-25,Southampton,Leicester,1,2,3,0.51,0.48
2018-08-25,Bournemouth,Everton,2,2,3,2.42,0.51
2018-08-25,Liverpool,Brighton,1,0,3,1.70,0.50
2018-08-20,Crystal Palace,Liverpool,0,2,2,0.34,2.64
2018-08-19,Man City,Huddersfield,6,1,2,4.30,0.62
2018-08-19,Burnley,Watford,1,3,2,0.37,1.79
2018-08-19,Brighton,Man Utd,3,2,2,1.53,1.46
2018-08-18,Cardiff,Newcastle,0,0,2,1.08,1.45
2018-08-18,Spurs,Fulham,3,1,2,3.05,1.35
2018-08-18,Everton,Southampton,2,1,2,1.89,1.66
2018-08-18,Leicester,Wolves,2,0,2,0.21,1.02
2018-08-18,West Ham,Bournemouth,1,2,2,1.03,1.58
2018-08-18,Chelsea,Arsenal,3,2,2,1.61,2.30
2018-08-12,Liverpool,West Ham,4,0,1,4.06,0.38
2018-08-12,Southampton,Burnley,0,0,1,0.95,1.32
2018-08-12,Arsenal,Man City,0,2,1,0.42,1.89
2018-08-11,Newcastle,Spurs,1,2,1,0.91,2.41
2018-08-11,Fulham,Crystal Palace,0,2,1,0.60,1.01
2018-08-11,Huddersfield,Chelsea,0,3,1,0.37,2.16
2018-08-11,Watford,Brighton,2,0,1,1.33,0.43
2018-08-11,Bournemouth,Cardiff,2,0,1,2.43,1.41
2018-08-11,Wolves,Everton,2,2,1,0.83,0.67
2018-08-10,Man Utd,Leicester,2,1,1,1.41,1.62
