date,home_team,away_team,home_score,away_score,gameweek,home_xg,away_xg
2020-10-17,Everton,Liverpool,2,2,5,1.27,2.33
2020-10-17,Chelsea,Southampton,3,3,5,1.86,1.33
2020-10-17,Man City,Arsenal,1,0,5,1.34,0.78
2020-10-17,Newcastle,Man Utd,1,4,5,0.81,2.07
2020-10-18,Sheffield Utd,Fulham,1,1,5,1.55,1.27
2020-10-18,Crystal Palace,Brighton,1,1,5,0.71,1.02
2020-10-18,Spurs,West Ham,3,3,5,1.66,1.40
2020-10-18,Leicester,Aston Villa,0,1,5,0.63,0.82
2020-10-19,West Brom,Burnley,0,0,5,0.68,1.01
2020-10-19,Leeds,Wolves,0,1,5,1.01,0.58
2020-10-23,Aston Villa,Leeds,0,3,6,1.40,2.22
2020-10-24,West Ham,Man City,1,1,6,0.25,0.83
2020-10-24,Fulham,Crystal Palace,1,2,6,0.98,2.63
2020-10-24,Man Utd,Chelsea,0,0,6,0.61,0.21
2020-10-24,Liverpool,Sheffield Utd,2,1,6,2.25,1.31
2020-10-25,Southampton,Everton,2,0,6,0.69,0.27
2020-10-25,Wolves,Newcastle,1,1,6,0.71,0.24
2020-10-25,Arsenal,Leicester,0,1,6,0.69,0.69
2020-10-26,Brighton,West Brom,1,1,6,0.51,0.28
2020-10-26,Burnley,Spurs,0,1,6,0.89,0.75
2020-10-30,Wolves,Crystal Palace,2,0,7,1.26,0.75
2020-10-31,Sheffield Utd,Man City,0,1,7,0.64,1.77
2020-10-31,Burnley,Chelsea,0,3,7,0.38,1.15
2020-10-31,Liverpool,West Ham,2,1,7,1.46,0.25
2020-11-01,Aston Villa,Southampton,3,4,7,2.29,0.94
2020-11-01,Newcastle,Everton,2,1,7,2.46,1.14
2020-11-01,Man Utd,Arsenal,0,1,7,0.37,0.93
2020-11-01,Spurs,Brighton,2,1,7,1.84,0.30
2020-11-02,Fulham,West Brom,2,0,7,1.52,0.45
2020-11-02,Leeds,Leicester,1,4,7,1.63,2.88
2020-11-06,Brighton,Burnley,0,0,8,1.49,0.31
2020-11-06,Southampton,Newcastle,2,0,8,0.92,0.16
2020-11-07,Everton,Man Utd,1,3,8,0.35,1.49
2020-11-07,Crystal Palace,Leeds,4,1,8,1.22,0.79
2020-11-07,Chelsea,Sheffield Utd,4,1,8,2.69,0.70
2020-11-07,West Ham,Fulham,1,0,8,1.33,1.73
2020-11-08,West Brom,Spurs,0,1,8,0.75,1.75
2020-11-08,Leicester,Wolves,1,0,8,1.92,0.54
2020-11-08,Man City,Liverpool,1,1,8,1.48,1.11
2020-11-08,Arsenal,Aston Villa,0,3,8,1.30,1.86
2020-11-21,Newcastle,Chelsea,0,2,9,0.34,1.70
2020-11-21,Aston Villa,Brighton,1,2,9,1.65,1.40
2020-11-21,Spurs,Man City,2,0,9,0.71,1.55
2020-11-21,Man Utd,West Brom,1,0,9,2.27,0.41
2020-11-22,Fulham,Everton,2,3,9,1.75,2.10
2020-11-22,Sheffield Utd,West Ham,0,1,9,0.65,1.98
2020-11-22,Leeds,Arsenal,0,0,9,1.83,0.66
2020-11-22,Liverpool,Leicester,3,0,9,3.53,1.85
2020-11-23,Burnley,Crystal Palace,1,0,9,1.64,1.20
2020-11-23,Wolves,Southampton,1,1,9,1.47,1.01
2020-11-27,Crystal Palace,Newcastle,0,2,10,0.50,1.20
2020-11-28,Brighton,Liverpool,1,1,10,2.16,0.26
2020-11-28,Man City,Burnley,5,0,10,2.11,0.39
2020-11-28,Everton,Leeds,0,1,10,1.21,2.91
2020-11-28,West Brom,Sheffield Utd,1,0,10,1.60,3.15
2020-11-29,Southampton,Man Utd,2,3,10,0.47,2.31
2020-11-29,Chelsea,Spurs,0,0,10,0.91,0.21
2020-11-29,Arsenal,Wolves,1,2,10,1.05,1.88
2020-11-30,Leicester,Fulham,1,2,10,1.19,1.90
2020-11-30,West Ham,Aston Villa,2,1,10,0.53,2.23
2020-12-05,Burnley,Everton,1,1,11,0.68,2.13
2020-12-05,Man City,Fulham,2,0,11,3.05,0.27
2020-12-05,West Ham,Man Utd,1,3,11,2.36,1.67
2020-12-05,Chelsea,Leeds,3,1,11,4.57,0.96
2020-12-06,West Brom,Crystal Palace,1,5,11,0.53,1.58
2020-12-06,Sheffield Utd,Leicester,1,2,11,0.27,1.30
2020-12-06,Spurs,Arsenal,2,0,11,0.37,0.56
2020-12-06,Liverpool,Wolves,4,0,11,1.49,0.33
2020-12-07,Brighton,Southampton,1,2,11,1.90,1.26
2020-12-11,Leeds,West Ham,1,2,12,1.46,1.67
2020-12-12,Wolves,Aston Villa,0,1,12,1.06,1.19
2020-12-12,Newcastle,West Brom,2,1,12,0.85,0.54
2020-12-12,Man Utd,Man City,0,0,12,0.55,1.20
2020-12-12,Everton,Chelsea,1,0,12,1.14,0.94
2020-12-13,Southampton,Sheffield Utd,3,0,12,2.13,0.20
2020-12-13,Crystal Palace,Spurs,1,1,12,1.72,1.32
2020-12-13,Fulham,Liverpool,1,1,12,1.61,1.71
2020-12-13,Arsenal,Burnley,0,1,12,1.73,0.76
2020-12-13,Leicester,Brighton,3,0,12,1.54,0.74
2020-12-15,Wolves,Chelsea,2,1,13,0.64,1.47
2020-12-15,Man City,West Brom,1,1,13,2.42,0.20
2020-12-16,Arsenal,Southampton,1,1,13,0.62,1.04
2020-12-16,Leeds,Newcastle,5,2,13,2.76,1.35
2020-12-16,Leicester,Everton,0,2,13,0.78,1.42
2020-12-16,Fulham,Brighton,0,0,13,0.94,0.43
2020-12-16,Liverpool,Spurs,2,1,13,1.14,1.42
2020-12-16,West Ham,Crystal Palace,1,1,13,0.42,1.02
2020-12-17,Aston Villa,Burnley,0,0,13,1.69,0.30
2020-12-17,Sheffield Utd,Man Utd,2,3,13,1.15,1.67
2020-12-19,Crystal Palace,Liverpool,0,7,14,0.46,2.68
2020-12-19,Southampton,Man City,0,1,14,0.55,1.08
2020-12-19,Everton,Arsenal,2,1,14,0.62,1.17
2020-12-19,Newcastle,Fulham,1,1,14,1.18,1.03
2020-12-20,Brighton,Sheffield Utd,1,1,14,2.71,0.97
2020-12-20,Spurs,Leicester,0,2,14,0.88,1.63
2020-12-20,Man Utd,Leeds,6,2,14,4.47,1.53
2020-12-20,West Brom,Aston Villa,0,3,14,0.04,2.45
2020-12-21,Burnley,Wolves,2,1,14,1.13,1.36
2020-12-21,Chelsea,West Ham,3,0,14,2.25,0.26
2020-12-26,Leicester,Man Utd,2,2,15,0.97,1.95
2020-12-26,Aston Villa,Crystal Palace,3,0,15,4.28,0.79
2020-12-26,Fulham,Southampton,0,0,15,0.73,0.11
2020-12-26,Arsenal,Chelsea,3,1,15,1.82,2.11
2020-12-26,Man City,Newcastle,2,0,15,2.99,0.19
2020-12-26,Sheffield Utd,Everton,0,1,15,1.17,0.53
2020-12-27,Leeds,Burnley,1,0,15,1.99,1.44
2020-12-27,West Ham,Brighton,2,2,15,1.30,1.41
2020-12-27,Liverpool,West Brom,1,1,15,1.36,0.69
2020-12-27,Wolves,Spurs,1,1,15,0.69,0.38
2020-12-28,Crystal Palace,Leicester,1,1,16,0.30,1.61
2020-12-28,Chelsea,Aston Villa,1,1,16,1.44,0.68
2020-12-29,Brighton,Arsenal,0,1,16,0.75,1.23
2020-12-29,Burnley,Sheffield Utd,1,0,16,0.91,0.46
2020-12-29,Southampton,West Ham,0,0,16,0.63,1.00
2020-12-29,West Brom,Leeds,0,5,16,0.41,1.44
2020-12-29,Man Utd,Wolves,1,0,16,1.39,0.38
2020-12-30,Newcastle,Liverpool,0,0,16,0.76,1.23
2021-01-01,Everton,West Ham,0,1,17,0.35,1.12
2021-01-01,Man Utd,Aston Villa,2,1,17,2.30,1.46
2021-01-02,Spurs,Leeds,3,0,17,2.36,1.08
2021-01-02,Crystal Palace,Sheffield Utd,2,0,17,0.56,0.30
2021-01-02,Brighton,Wolves,3,3,17,2.26,1.70
2021-01-02,West Brom,Arsenal,0,4,17,0.81,3.77
2021-01-03,Newcastle,Leicester,1,2,17,0.25,0.66
2021-01-03,Chelsea,Man City,1,3,17,0.65,2.97
2021-01-04,Southampton,Liverpool,1,0,17,0.47,1.28
2021-01-12,Sheffield Utd,Newcastle,1,0,18,1.88,0.98
2021-01-12,Burnley,Man Utd,0,1,18,0.61,1.16
2021-01-12,Wolves,Everton,1,2,18,0.80,0.30
2021-01-13,Man City,Brighton,1,0,18,2.72,0.17
2021-01-13,Spurs,Fulham,1,1,18,2.94,0.98
2021-01-14,Arsenal,Crystal Palace,0,0,18,0.34,0.66
2021-01-16,Wolves,West Brom,2,3,19,1.82,2.30
2021-01-16,Leeds,Brighton,0,1,19,0.23,1.07
2021-01-16,West Ham,Burnley,1,0,19,1.62,0.37
2021-01-16,Fulham,Chelsea,0,1,19,0.43,1.29
2021-01-16,Leicester,Southampton,2,0,19,1.98,0.35
2021-01-17,Sheffield Utd,Spurs,1,3,19,0.91,1.20
2021-01-17,Liverpool,Man Utd,0,0,19,1.12,1.11
2021-01-17,Man City,Crystal Palace,4,0,19,0.90,0.05
2021-01-18,Arsenal,Newcastle,3,0,19,2.16,0.16
2021-01-19,West Ham,West Brom,2,1,19,2.03,0.43
2021-01-19,Leicester,Chelsea,2,0,19,1.07,0.58
2021-01-20,Man City,Aston Villa,2,0,19,3.13,0.56
2021-01-20,Fulham,Man Utd,1,2,19,0.70,1.57
2021-01-21,Liverpool,Burnley,0,1,19,1.54,1.01
2021-01-23,Aston Villa,Newcastle,2,0,19,2.43,0.37
2021-01-26,Crystal Palace,West Ham,2,3,20,0.59,3.09
2021-01-26,Newcastle,Leeds,1,2,20,1.06,0.73
2021-01-26,Southampton,Arsenal,1,3,20,0.93,2.27
2021-01-26,West Brom,Man City,0,5,20,0.53,2.10
2021-01-27,Burnley,Aston Villa,3,2,20,0.67,2.53
2021-01-27,Chelsea,Wolves,0,0,20,0.62,0.59
2021-01-27,Brighton,Fulham,0,0,20,2.14,0.48
2021-01-27,Everton,Leicester,1,1,20,0.44,0.74
2021-01-27,Man Utd,Sheffield Utd,1,2,20,0.93,0.64
2021-01-28,Spurs,Liverpool,1,3,20,0.10,2.42
2021-01-30,Everton,Newcastle,0,2,21,0.90,1.95
2021-01-30,Crystal Palace,Wolves,1,0,21,1.28,0.42
2021-01-30,Man City,Sheffield Utd,1,0,21,1.43,0.14
2021-01-30,West Brom,Fulham,2,2,21,0.93,1.42
2021-01-30,Arsenal,Man Utd,0,0,21,0.70,1.41
2021-01-30,Southampton,Aston Villa,0,1,21,2.08,0.74
2021-01-31,Chelsea,Burnley,2,0,21,1.35,0.37
2021-01-31,Leicester,Leeds,1,3,21,1.62,1.70
2021-01-31,West Ham,Liverpool,1,3,21,0.83,1.92
2021-01-31,Brighton,Spurs,1,0,21,1.66,0.35
2021-02-02,Sheffield Utd,West Brom,2,1,22,1.27,1.51
2021-02-02,Wolves,Arsenal,2,1,22,1.46,0.67
2021-02-02,Man Utd,Southampton,9,0,22,4.70,0.47
2021-02-02,Newcastle,Crystal Palace,1,2,22,1.78,0.76
2021-02-03,Burnley,Man City,0,2,22,0.05,1.98
2021-02-03,Fulham,Leicester,0,2,22,0.68,1.60
2021-02-03,Leeds,Everton,1,2,22,1.07,1.79
2021-02-03,Aston Villa,West Ham,1,3,22,0.69,1.67
2021-02-03,Liverpool,Brighton,0,1,22,1.02,1.11
2021-02-04,Spurs,Chelsea,0,1,22,0.53,2.24
2021-02-06,Aston Villa,Arsenal,1,0,23,1.12,0.64
2021-02-06,Burnley,Brighton,1,1,23,1.77,0.57
2021-02-06,Newcastle,Southampton,3,2,23,0.85,1.34
2021-02-06,Fulham,West Ham,0,0,23,1.50,0.88
2021-02-06,Man Utd,Everton,3,3,23,1.61,1.46
2021-02-07,Spurs,West Brom,2,0,23,1.80,0.65
2021-02-07,Wolves,Leicester,0,0,23,1.27,0.59
2021-02-07,Liverpool,Man City,1,4,23,1.10,3.32
2021-02-07,Sheffield Utd,Chelsea,1,2,23,0.58,1.53
2021-02-08,Leeds,Crystal Palace,2,0,23,2.47,0.35
2021-02-13,Leicester,Liverpool,3,1,24,1.94,1.57
2021-02-13,Crystal Palace,Burnley,0,3,24,0.60,1.83
2021-02-13,Man City,Spurs,3,0,24,2.30,0.40
2021-02-13,Brighton,Aston Villa,0,0,24,2.18,0.13
2021-02-14,Southampton,Wolves,1,2,24,0.80,1.02
2021-02-14,West Brom,Man Utd,1,1,24,0.88,0.40
2021-02-14,Arsenal,Leeds,4,2,24,2.34,0.72
2021-02-14,Everton,Fulham,0,2,24,0.29,2.38
2021-02-15,West Ham,Sheffield Utd,3,0,24,2.18,0.87
2021-02-15,Chelsea,Newcastle,2,0,24,2.38,0.40
2021-02-17,Burnley,Fulham,1,1,24,1.13,0.56
2021-02-17,Everton,Man City,1,3,24,0.98,1.15
2021-02-19,Wolves,Leeds,1,0,25,0.55,2.32
2021-02-20,Southampton,Chelsea,1,1,25,0.46,1.35
2021-02-20,Burnley,West Brom,0,0,25,0.50,1.61
2021-02-20,Liverpool,Everton,0,2,25,1.44,1.88
2021-02-20,Fulham,Sheffield Utd,1,0,25,1.13,0.91
2021-02-21,West Ham,Spurs,2,1,25,1.02,0.72
2021-02-21,Aston Villa,Leicester,1,2,25,1.60,1.16
2021-02-21,Arsenal,Man City,0,1,25,0.31,1.95
2021-02-21,Man Utd,Newcastle,3,1,25,1.61,0.32
2021-02-22,Brighton,Crystal Palace,1,2,25,2.42,0.17
2021-02-23,Leeds,Southampton,3,0,25,1.73,1.38
2021-02-27,Man City,West Ham,2,1,26,0.71,1.80
2021-02-27,West Brom,Brighton,1,0,26,0.64,2.92
2021-02-27,Leeds,Aston Villa,0,1,26,0.94,0.82
2021-02-27,Newcastle,Wolves,1,1,26,1.82,1.19
2021-02-28,Crystal Palace,Fulham,0,0,26,0.08,0.76
2021-02-28,Leicester,Arsenal,1,3,26,0.50,1.97
2021-02-28,Spurs,Burnley,4,0,26,2.20,0.56
2021-02-28,Chelsea,Man Utd,0,0,26,1.10,0.34
2021-02-28,Sheffield Utd,Liverpool,0,2,26,0.73,2.62
2021-03-01,Everton,Southampton,1,0,26,1.33,0.62
2021-03-02,Man City,Wolves,4,1,26,3.05,0.30
2021-03-03,Burnley,Leicester,1,1,26,1.19,1.16
2021-03-03,Sheffield Utd,Aston Villa,1,0,26,0.67,1.35
2021-03-03,Crystal Palace,Man Utd,0,0,26,0.69,0.55
2021-03-04,Fulham,Spurs,0,1,26,1.09,1.45
2021-03-04,West Brom,Everton,0,1,26,0.95,1.32
2021-03-04,Liverpool,Chelsea,0,1,26,0.23,1.15
2021-03-06,Burnley,Arsenal,1,1,27,1.03,2.37
2021-03-06,Sheffield Utd,Southampton,0,2,27,0.85,2.22
2021-03-06,Aston Villa,Wolves,0,0,27,0.89,2.01
2021-03-06,Brighton,Leicester,1,2,27,0.71,0.97
2021-03-07,West Brom,Newcastle,0,0,27,1.37,0.42
2021-03-07,Liverpool,Fulham,0,1,27,0.66,1.28
2021-03-07,Man City,Man Utd,0,2,27,1.19,1.98
2021-03-07,Spurs,Crystal Palace,4,1,27,2.10,0.52
2021-03-08,Chelsea,Everton,2,0,27,2.40,0.25
2021-03-08,West Ham,Leeds,2,0,27,2.22,1.26
2021-03-10,Man City,Southampton,5,2,27,2.90,1.50
2021-03-12,Newcastle,Aston Villa,1,1,28,0.82,0.70
2021-03-13,Leeds,Chelsea,0,0,28,0.36,0.91
2021-03-13,Crystal Palace,West Brom,1,0,28,1.22,0.48
2021-03-13,Everton,Burnley,1,2,28,1.59,0.70
2021-03-13,Fulham,Man City,0,3,28,0.42,2.55
2021-03-14,Southampton,Brighton,1,2,28,0.97,0.84
2021-03-14,Leicester,Sheffield Utd,5,0,28,4.25,0.09
2021-03-14,Arsenal,Spurs,2,1,28,1.46,0.66
2021-03-14,Man Utd,West Ham,1,0,28,1.59,0.43
2021-03-15,Wolves,Liverpool,0,1,28,1.21,0.99
2021-03-19,Fulham,Leeds,1,2,29,1.38,1.32
2021-03-20,Brighton,Newcastle,3,0,29,0.89,0.09
2021-03-21,West Ham,Arsenal,3,3,29,2.34,1.26
2021-03-21,Aston Villa,Spurs,0,2,29,0.41,1.61
2021-04-03,Chelsea,West Brom,2,5,30,2.39,1.29
2021-04-03,Leeds,Sheffield Utd,2,1,30,2.34,0.81
2021-04-03,Leicester,Man City,0,2,30,0.27,1.85
2021-04-03,Arsenal,Liverpool,0,3,30,0.15,2.28
2021-04-04,Southampton,Burnley,3,2,30,2.25,1.40
2021-04-04,Newcastle,Spurs,2,2,30,3.09,2.28
2021-04-04,Aston Villa,Fulham,3,1,30,1.42,1.42
2021-04-04,Man Utd,Brighton,2,1,30,1.62,1.32
2021-04-05,Everton,Crystal Palace,1,1,30,2.37,0.56
2021-04-05,Wolves,West Ham,2,3,30,1.83,1.49
2021-04-09,Fulham,Wolves,0,1,31,0.69,0.40
2021-04-10,Man City,Leeds,1,2,31,1.86,0.16
2021-04-10,Liverpool,Aston Villa,2,1,31,2.01,0.71
2021-04-10,Crystal Palace,Chelsea,1,4,31,0.56,3.60
2021-04-11,Burnley,Newcastle,1,2,31,1.72,1.26
2021-04-11,West Ham,Leicester,3,2,31,0.96,1.10
2021-04-11,Spurs,Man Utd,1,3,31,0.86,1.96
2021-04-11,Sheffield Utd,Arsenal,0,3,31,0.29,1.81
2021-04-12,West Brom,Southampton,3,0,31,2.59,1.40
2021-04-12,Brighton,Everton,0,0,31,1.09,0.29
2021-04-16,Everton,Spurs,2,2,32,2.11,1.38
2021-04-17,Newcastle,West Ham,3,2,32,2.27,1.93
2021-04-17,Wolves,Sheffield Utd,1,0,32,1.15,0.28
2021-04-18,Arsenal,Fulham,1,1,32,2.67,0.78
2021-04-18,Man Utd,Burnley,3,1,32,2.69,0.90
2021-04-19,Leeds,Liverpool,1,1,32,2.43,1.50
2021-04-20,Chelsea,Brighton,0,0,32,0.75,0.43
2021-04-21,Spurs,Southampton,2,1,32,1.20,0.99
2021-04-21,Aston Villa,Man City,1,2,32,0.75,1.46
2021-04-22,Leicester,West Brom,3,0,32,2.50,0.26
2021-04-23,Arsenal,Everton,0,1,33,0.69,0.50
2021-04-24,Liverpool,Newcastle,1,1,33,2.66,0.80
2021-04-24,West Ham,Chelsea,0,1,33,0.25,2.36
2021-04-24,Sheffield Utd,Brighton,1,0,33,0.73,1.93
2021-04-25,Wolves,Burnley,0,4,33,0.33,2.09
2021-04-25,Leeds,Man Utd,0,0,33,0.20,1.04
2021-04-25,Aston Villa,West Brom,2,2,33,2.48,1.47
2021-04-26,Leicester,Crystal Palace,2,1,33,1.15,0.68
2021-04-30,Southampton,Leicester,1,1,34,0.89,2.35
2021-05-01,Crystal Palace,Man City,0,2,34,0.34,1.91
2021-05-01,Brighton,Leeds,2,0,34,2.36,0.48
2021-05-01,Chelsea,Fulham,2,0,34,1.72,0.27
2021-05-01,Everton,Aston Villa,1,2,34,1.14,1.48
2021-05-02,Newcastle,Arsenal,0,2,34,0.16,1.67
2021-05-02,Spurs,Sheffield Utd,4,0,34,2.11,0.44
2021-05-03,West Brom,Wolves,1,1,34,1.00,0.79
2021-05-03,Burnley,West Ham,1,2,34,1.57,2.27
2021-05-07,Leicester,Newcastle,2,4,35,2.16,2.68
2021-05-08,Leeds,Spurs,3,1,35,2.39,0.97
2021-05-08,Sheffield Utd,Crystal Palace,0,2,35,0.60,2.11
2021-05-08,Man City,Chelsea,1,2,35,1.67,0.58
2021-05-08,Liverpool,Southampton,2,0,35,2.12,1.15
2021-05-09,Wolves,Brighton,2,1,35,1.05,0.26
2021-05-09,Aston Villa,Man Utd,1,3,35,0.53,1.76
2021-05-09,West Ham,Everton,0,1,35,1.03,1.46
2021-05-09,Arsenal,West Brom,3,1,35,1.00,1.71
2021-05-10,Fulham,Burnley,0,2,35,0.73,1.55
2021-05-11,Man Utd,Leicester,1,2,35,0.20,0.93
2021-05-11,Southampton,Crystal Palace,3,1,35,1.48,1.24
2021-05-12,Chelsea,Arsenal,0,1,35,1.47,0.65
2021-05-13,Aston Villa,Everton,0,0,35,0.52,0.91
2021-05-13,Man Utd,Liverpool,2,4,35,1.60,2.75
2021-05-14,Newcastle,Man City,3,4,36,2.04,1.38
2021-05-15,Burnley,Leeds,0,4,36,1.32,1.74
2021-05-15,Southampton,Fulham,3,1,36,2.14,0.82
2021-05-15,Brighton,West Ham,1,1,36,0.86,1.80
2021-05-16,Crystal Palace,Aston Villa,3,2,36,1.83,1.15
2021-05-16,Spurs,Wolves,2,0,36,2.93,1.02
2021-05-16,West Brom,Liverpool,1,2,36,1.07,1.94
2021-05-16,Everton,Sheffield Utd,0,1,36,1.16,1.30
2021-05-18,Man Utd,Fulham,1,1,37,0.86,0.82
2021-05-18,Southampton,Leeds,0,2,37,1.22,1.48
2021-05-18,Brighton,Man City,3,2,37,1.15,1.00
2021-05-18,Chelsea,Leicester,2,1,37,2.67,0.78
2021-05-19,Everton,Wolves,1,0,37,0.63,0.25
2021-05-19,Newcastle,Sheffield Utd,1,0,37,1.71,0.82
2021-05-19,Spurs,Aston Villa,1,2,37,0.83,1.53
2021-05-19,Crystal Palace,Arsenal,1,3,37,0.93,1.68
2021-05-19,Burnley,Liverpool,0,3,37,0.78,2.55
2021-05-19,West Brom,West Ham,1,3,37,1.04,3.34
2021-05-23,Arsenal,Brighton,2,0,38,0.72,0.18
2021-05-23,Aston Villa,Chelsea,2,1,38,0.92,3.21
2021-05-23,Fulham,Newcastle,0,2,38,0.92,1.50
2021-05-23,Leeds,West Brom,3,1,38,2.33,0.96
2021-05-23,Leicester,Spurs,2,4,38,1.71,1.73
2021-05-23,Liverpool,Crystal Palace,2,0,38,2.06,0.72
2021-05-23,Man City,Everton,5,0,38,2.70,1.00
2021-05-23,Sheffield Utd,Burnley,1,0,38,0.39,0.52
2021-05-23,West Ham,Southampton,3,0,38,1.85,1.26
2021-05-23,Wolves,Man Utd,1,2,38,0.66,1.92
