date,home_team,away_team,home_score,away_score,gameweek,home_xg,away_xg
2023-09-17,Bournemouth,Chelsea,0,0,5,1.19,1.74
2023-09-17,Everton,Arsenal,0,1,5,0.3,1.06
2023-09-18,Nott'm Forest,Burnley,1,1,5,0.72,0.58
2023-09-23,Crystal Palace,Fulham,0,0,6,0.3,0.6
2023-09-23,Luton,Wolves,1,1,6,2.18,0.63
2023-09-23,Man City,Nott'm Forest,2,0,6,1.34,1.02
2023-09-23,Brentford,Everton,1,3,6,1.03,1.84
2023-09-23,Burnley,Man Utd,0,1,6,1.13,0.9
2023-09-24,Arsenal,Spurs,2,2,6,2.08,1.49
2023-09-24,Brighton,Bournemouth,3,1,6,1.88,1.38
2023-09-24,Chelsea,Aston Villa,0,1,6,1.36,1.03
2023-09-24,Liverpool,West Ham,3,1,6,3.04,1.1
2023-09-24,Sheffield Utd,Newcastle,0,8,6,0.93,3.95
2023-09-30,Aston Villa,Brighton,6,1,7,1.61,1.7
2023-09-30,Bournemouth,Arsenal,0,4,7,0.68,3.5
2023-09-30,Everton,Luton,1,2,7,3.66,0.92
2023-09-30,Man Utd,Crystal Palace,0,1,7,1.69,0.81
2023-09-30,Newcastle,Burnley,2,0,7,3.17,0.66
2023-09-30,West Ham,Sheffield Utd,2,0,7,2.19,1.07
2023-09-30,Wolves,Man City,2,1,7,0.44,0.87
2023-09-30,Spurs,Liverpool,2,1,7,2.1,1.37
2023-10-01,Nott'm Forest,Brentford,1,1,7,0.47,1.7
2023-10-02,Fulham,Chelsea,0,2,7,1.12,1.77
2023-10-03,Luton,Burnley,1,2,7,1.29,1.04
2023-10-07,Luton,Spurs,0,1,8,0.84,1.99
2023-10-07,Burnley,Chelsea,1,4,8,0.76,1.57
2023-10-07,Everton,Bournemouth,3,0,8,2.71,0.72
2023-10-07,Fulham,Sheffield Utd,3,1,8,2.14,0.57
2023-10-07,Man Utd,Brentford,2,1,8,1.45,0.95
2023-10-07,Crystal Palace,Nott'm Forest,0,0,8,0.8,1.18
2023-10-08,Brighton,Liverpool,2,2,8,2.31,2.48
2023-10-08,West Ham,Newcastle,2,2,8,1.22,1.96
2023-10-08,Wolves,Aston Villa,1,1,8,1.19,1.65
2023-10-08,Arsenal,Man City,1,0,8,0.41,0.55
2023-10-21,Liverpool,Everton,2,0,9,2.25,0.13
2023-10-21,Bournemouth,Wolves,1,2,9,0.61,2.11
2023-10-21,Brentford,Burnley,3,0,9,3.22,1.14
2023-10-21,Man City,Brighton,2,1,9,0.75,0.82
2023-10-21,Newcastle,Crystal Palace,4,0,9,2.4,1.22
2023-10-21,Nott'm Forest,Luton,2,2,9,2.97,1.71
2023-10-21,Chelsea,Arsenal,2,2,9,1.36,1.06
2023-10-21,Sheffield Utd,Man Utd,1,2,9,1.38,1.04
2023-10-22,Aston Villa,West Ham,4,1,9,2.03,1.15
2023-10-23,Spurs,Fulham,2,0,9,1.51,1.04
2023-10-27,Crystal Palace,Spurs,1,2,10,0.66,1.1
2023-10-28,Chelsea,Brentford,0,2,10,2.03,2.16
2023-10-28,Arsenal,Sheffield Utd,5,0,10,2.79,0.03
2023-10-28,Bournemouth,Burnley,2,1,10,1.08,0.88
2023-10-28,Wolves,Newcastle,2,2,10,0.98,2.18
2023-10-29,West Ham,Everton,0,1,10,0.67,0.82
2023-10-29,Aston Villa,Luton,3,1,10,2.4,0.49
2023-10-29,Brighton,Fulham,1,1,10,1.32,0.72
2023-10-29,Liverpool,Nott'm Forest,3,0,10,3.03,0.45
2023-10-29,Man Utd,Man City,0,3,10,1.03,3.98
2023-11-04,Fulham,Man Utd,0,1,11,1.01,0.7
2023-11-04,Brentford,West Ham,3,2,11,1.41,2.09
2023-11-04,Burnley,Crystal Palace,0,2,11,1.13,1.32
2023-11-04,Everton,Brighton,1,1,11,0.71,0.55
2023-11-04,Man City,Bournemouth,6,1,11,1.88,0.77
2023-11-04,Sheffield Utd,Wolves,2,1,11,1.05,1.32
2023-11-04,Newcastle,Arsenal,1,0,11,1.19,0.57
2023-11-05,Nott'm Forest,Aston Villa,2,0,11,0.4,1.26
2023-11-05,Luton,Liverpool,1,1,11,0.81,3.04
2023-11-06,Spurs,Chelsea,1,4,11,0.96,4.04
2023-11-11,Wolves,Spurs,2,1,12,2.14,0.7
2023-11-11,Arsenal,Burnley,3,1,12,2.02,0.35
2023-11-11,Crystal Palace,Everton,2,3,12,2.25,1.63
2023-11-11,Man Utd,Luton,1,0,12,2.12,0.43
2023-11-11,Bournemouth,Newcastle,2,0,12,2.56,0.51
2023-11-12,Aston Villa,Fulham,3,1,12,3.1,0.93
2023-11-12,Brighton,Sheffield Utd,1,1,12,1.53,1.31
2023-11-12,Liverpool,Brentford,3,0,12,1.55,1.57
2023-11-12,West Ham,Nott'm Forest,3,2,12,1.54,1.8
2023-11-12,Chelsea,Man City,4,4,12,2.96,2.89
2023-11-25,Man City,Liverpool,1,1,13,1.36,0.56
2023-11-25,Burnley,West Ham,1,2,13,1.27,1.03
2023-11-25,Luton,Crystal Palace,2,1,13,0.83,1.68
2023-11-25,Newcastle,Chelsea,4,1,13,2.29,0.57
2023-11-25,Nott'm Forest,Brighton,2,3,13,2.15,1.48
2023-11-25,Sheffield Utd,Bournemouth,1,3,13,0.81,2.72
2023-11-25,Brentford,Arsenal,0,1,13,1.17,1.52
2023-11-26,Spurs,Aston Villa,1,2,13,2.41,1.77
2023-11-26,Everton,Man Utd,0,3,13,2.79,2.18
2023-11-27,Fulham,Wolves,3,2,13,2.85,1.43
2023-12-02,Arsenal,Wolves,2,1,14,2.92,0.71
2023-12-02,Brentford,Luton,3,1,14,3.53,0.24
2023-12-02,Burnley,Sheffield Utd,5,0,14,1.85,0.39
2023-12-02,Nott'm Forest,Everton,0,1,14,0.71,0.69
2023-12-02,Newcastle,Man Utd,1,0,14,2.64,0.36
2023-12-03,Bournemouth,Aston Villa,2,2,14,2.02,0.68
2023-12-03,Chelsea,Brighton,3,2,14,1.93,1.05
2023-12-03,Liverpool,Fulham,4,3,14,2.39,1.23
2023-12-03,West Ham,Crystal Palace,1,1,14,1.26,0.88
2023-12-03,Man City,Spurs,3,3,14,2.64,0.5
2023-12-05,Wolves,Burnley,1,0,15,0.82,0.85
2023-12-05,Luton,Arsenal,3,4,15,0.5,2.43
2023-12-06,Brighton,Brentford,2,1,15,1.51,1.33
2023-12-06,Crystal Palace,Bournemouth,0,2,15,0.73,1.74
2023-12-06,Fulham,Nott'm Forest,5,0,15,2.52,0.29
2023-12-06,Sheffield Utd,Liverpool,0,2,15,0.67,1.79
2023-12-06,Aston Villa,Man City,1,0,15,2.04,0.83
2023-12-06,Man Utd,Chelsea,2,1,15,4.13,1.4
2023-12-07,Everton,Newcastle,3,0,15,3.24,1.59
2023-12-07,Spurs,West Ham,1,2,15,1.74,2.07
2023-12-09,Crystal Palace,Liverpool,1,2,16,1.74,1.24
2023-12-09,Brighton,Burnley,1,1,16,2.73,0.93
2023-12-09,Man Utd,Bournemouth,0,3,16,1.16,1.47
2023-12-09,Sheffield Utd,Brentford,1,0,16,0.89,0.64
2023-12-09,Wolves,Nott'm Forest,1,1,16,1.17,0.8
2023-12-09,Aston Villa,Arsenal,1,0,16,0.52,1.38
2023-12-10,Everton,Chelsea,2,0,16,1.17,0.93
2023-12-10,Fulham,West Ham,5,0,16,2.34,1.4
2023-12-10,Luton,Man City,1,2,16,0.33,1.6
2023-12-10,Spurs,Newcastle,4,1,16,3.88,1.69
2023-12-15,Nott'm Forest,Spurs,0,2,17,1.49,1.53
2023-12-16,Chelsea,Sheffield Utd,2,0,17,2.76,0.37
2023-12-16,Man City,Crystal Palace,2,2,17,1.61,1.82
2023-12-16,Newcastle,Fulham,3,0,17,3.96,0.3
2023-12-16,Burnley,Everton,0,2,17,0.77,1.35
2023-12-17,Arsenal,Brighton,2,0,17,2.25,0.7
2023-12-17,Brentford,Aston Villa,1,2,17,0.5,1.43
2023-12-17,West Ham,Wolves,3,0,17,1.14,0.66
2023-12-17,Liverpool,Man Utd,0,0,17,2.34,0.63
2023-12-21,Crystal Palace,Brighton,1,1,18,1.36,1.15
2023-12-22,Aston Villa,Sheffield Utd,1,1,18,0.89,0.56
2023-12-23,West Ham,Man Utd,2,0,18,1.34,0.91
2023-12-23,Fulham,Burnley,0,2,18,1.36,0.41
2023-12-23,Luton,Newcastle,1,0,18,1.89,1.69
2023-12-23,Nott'm Forest,Bournemouth,2,3,18,0.75,1.6
2023-12-23,Spurs,Everton,2,1,18,1.34,1.96
2023-12-23,Liverpool,Arsenal,1,1,18,0.95,0.8
2023-12-24,Wolves,Chelsea,2,1,18,1.33,2.06
2023-12-26,Newcastle,Nott'm Forest,1,3,19,2.55,3.45
2023-12-26,Bournemouth,Fulham,3,0,19,1.83,0.28
2023-12-26,Sheffield Utd,Luton,2,3,19,2.81,0.64
2023-12-26,Burnley,Liverpool,0,2,19,0.75,1.68
2023-12-26,Man Utd,Aston Villa,3,2,19,1.04,1.67
2023-12-27,Brentford,Wolves,1,4,19,2.18,2.11
2023-12-27,Chelsea,Crystal Palace,2,1,19,2.74,1.08
2023-12-27,Everton,Man City,1,3,19,1.01,2.66
2023-12-28,Brighton,Spurs,4,2,19,3.76,2.49
2023-12-28,Arsenal,West Ham,0,2,19,2.81,1.47
2023-12-30,Luton,Chelsea,2,3,20,2.58,1.49
2023-12-30,Aston Villa,Burnley,3,2,20,3.16,0.99
2023-12-30,Crystal Palace,Brentford,3,1,20,1.09,1.4
2023-12-30,Man City,Sheffield Utd,2,0,20,2.26,0.32
2023-12-30,Wolves,Everton,3,0,20,2.06,0.46
2023-12-30,Nott'm Forest,Man Utd,2,1,20,0.75,0.77
2023-12-31,Fulham,Arsenal,2,1,20,1.36,1.69
2023-12-31,Spurs,Bournemouth,3,1,20,2.31,1.6
2024-01-01,Liverpool,Newcastle,4,2,20,7.72,0.59
2024-01-02,West Ham,Brighton,0,0,20,0.69,2.49
2024-01-12,Burnley,Luton,1,1,21,0.99,0.86
2024-01-13,Chelsea,Fulham,1,0,21,2.19,0.85
2024-01-13,Newcastle,Man City,2,3,21,1.23,2.84
2024-01-14,Everton,Aston Villa,0,0,21,1.13,1.11
2024-01-14,Man Utd,Spurs,2,2,21,0.84,1.37
2024-01-20,Arsenal,Crystal Palace,5,0,21,3.32,0.34
2024-01-20,Brentford,Nott'm Forest,3,2,21,1.28,1.09
2024-01-21,Sheffield Utd,West Ham,2,2,21,2.34,2.28
2024-01-21,Bournemouth,Liverpool,0,4,21,1.39,1.62
2024-01-22,Brighton,Wolves,0,0,21,1.25,1.39
2024-01-30,Nott'm Forest,Arsenal,1,2,22,0.4,1.23
2024-01-30,Fulham,Everton,0,0,22,1.71,2.15
2024-01-30,Luton,Brighton,4,0,22,2.89,0.9
2024-01-30,Crystal Palace,Sheffield Utd,3,2,22,1.13,0.79
2024-01-30,Aston Villa,Newcastle,1,3,22,1.44,2.56
2024-01-31,Man City,Burnley,3,1,22,1.75,1.44
2024-01-31,Spurs,Brentford,3,2,22,2.87,1.74
2024-01-31,Liverpool,Chelsea,4,1,22,2.94,0.56
2024-02-01,West Ham,Bournemouth,1,1,22,1.32,1.16
2024-02-01,Wolves,Man Utd,3,4,22,2.11,2.74
2024-02-03,Everton,Spurs,2,2,23,3.2,0.98
2024-02-03,Brighton,Crystal Palace,4,1,23,1.55,0.32
2024-02-03,Burnley,Fulham,2,2,23,1.68,1.28
2024-02-03,Newcastle,Luton,4,4,23,2.33,2.29
2024-02-03,Sheffield Utd,Aston Villa,0,5,23,1.49,2.72
2024-02-04,Bournemouth,Nott'm Forest,1,1,23,1.1,0.57
2024-02-04,Chelsea,Wolves,2,4,23,1.87,1.94
2024-02-04,Man Utd,West Ham,3,0,23,0.8,1.68
2024-02-04,Arsenal,Liverpool,3,1,23,3.76,0.41
2024-02-05,Brentford,Man City,1,3,23,1.02,2.16
2024-02-10,Man City,Everton,2,0,24,1.63,0.32
2024-02-10,Fulham,Bournemouth,3,1,24,1.54,1.84
2024-02-10,Liverpool,Burnley,3,1,24,2.85,1.41
2024-02-10,Luton,Sheffield Utd,1,3,24,1.9,1.8
2024-02-10,Spurs,Brighton,2,1,24,1.6,1.2
2024-02-10,Wolves,Brentford,0,2,24,1.16,1.94
2024-02-10,Nott'm Forest,Newcastle,2,3,24,1.5,0.5
2024-02-11,West Ham,Arsenal,0,6,24,0.21,3.66
2024-02-11,Aston Villa,Man Utd,1,2,24,2.67,1.8
2024-02-12,Crystal Palace,Chelsea,1,3,24,0.54,1.19
2024-02-17,Brentford,Liverpool,1,4,25,1.85,2.86
2024-02-17,Burnley,Arsenal,0,5,25,0.29,2.41
2024-02-17,Fulham,Aston Villa,1,2,25,1.36,1.65
2024-02-17,Newcastle,Bournemouth,2,2,25,2.26,2.59
2024-02-17,Nott'm Forest,West Ham,2,0,25,2.79,0.56
2024-02-17,Spurs,Wolves,1,2,25,1.7,1.51
2024-02-17,Man City,Chelsea,1,1,25,2.9,1.62
2024-02-18,Sheffield Utd,Brighton,0,5,25,0.59,3.04
2024-02-18,Luton,Man Utd,1,2,25,1.75,2.81
2024-02-19,Everton,Crystal Palace,1,1,25,1.7,0.62
2024-02-20,Man City,Brentford,1,0,25,2.46,0.34
2024-02-21,Liverpool,Luton,4,1,25,3.32,1.04
2024-02-24,Aston Villa,Nott'm Forest,4,2,26,3.56,2.6
2024-02-24,Brighton,Everton,1,1,26,1.24,0.27
2024-02-24,Crystal Palace,Burnley,3,0,26,2.4,0.1
2024-02-24,Man Utd,Fulham,1,2,26,1.7,1.1
2024-02-24,Bournemouth,Man City,0,1,26,0.94,1.76
2024-02-24,Arsenal,Newcastle,4,1,26,2.39,0.15
2024-02-25,Wolves,Sheffield Utd,1,0,26,1.23,0.6
2024-02-26,West Ham,Brentford,4,2,26,1.51,1.15
2024-03-02,Brentford,Chelsea,2,2,27,1.84,1.81
2024-03-02,Everton,West Ham,1,3,27,2.73,1.88
2024-03-02,Fulham,Brighton,3,0,27,1.24,1.17
2024-03-02,Newcastle,Wolves,3,0,27,2.22,0.81
2024-03-02,Nott'm Forest,Liverpool,0,1,27,1.05,2.07
2024-03-02,Spurs,Crystal Palace,3,1,27,1.86,0.29
2024-03-02,Luton,Aston Villa,2,3,27,2.45,1.83
2024-03-03,Burnley,Bournemouth,0,2,27,1.55,1.1
2024-03-03,Man City,Man Utd,3,1,27,3.32,0.26
2024-03-04,Sheffield Utd,Arsenal,0,6,27,0.23,2.26
2024-03-09,Man Utd,Everton,2,0,28,2.57,1.55
2024-03-09,Bournemouth,Sheffield Utd,2,2,28,3.34,1.27
2024-03-09,Crystal Palace,Luton,1,1,28,2.64,0.81
2024-03-09,Wolves,Fulham,2,1,28,0.82,2.76
2024-03-09,Arsenal,Brentford,2,1,28,1.31,0.96
2024-03-10,Aston Villa,Spurs,0,4,28,0.96,1.63
2024-03-10,Brighton,Nott'm Forest,1,0,28,0.46,0.69
2024-03-10,West Ham,Burnley,2,2,28,1.81,0.64
2024-03-10,Liverpool,Man City,1,1,28,2.46,1.61
2024-03-11,Chelsea,Newcastle,3,2,28,1.67,0.78
2024-03-13,Bournemouth,Luton,4,3,28,2.68,2.11
2024-03-16,Burnley,Brentford,2,1,29,2.65,1.07
2024-03-16,Luton,Nott'm Forest,1,1,29,0.59,1.71
2024-03-16,Fulham,Spurs,3,0,29,2.9,2.38
2024-03-17,West Ham,Aston Villa,1,1,29,2.04,0.64
2024-03-30,Newcastle,West Ham,4,3,30,4.08,1.41
2024-03-30,Bournemouth,Everton,2,1,30,1.56,1.12
2024-03-30,Chelsea,Burnley,2,2,30,4.12,1.58
2024-03-30,Nott'm Forest,Crystal Palace,1,1,30,0.92,1.2
2024-03-30,Sheffield Utd,Fulham,3,3,30,1.87,1.35
2024-03-30,Spurs,Luton,2,1,30,3.12,0.39
2024-03-30,Aston Villa,Wolves,2,0,30,0.99,1.48
2024-03-30,Brentford,Man Utd,1,1,30,2.62,0.51
2024-03-31,Liverpool,Brighton,2,1,30,2.8,0.44
2024-03-31,Man City,Arsenal,0,0,30,0.96,0.68
2024-04-02,Newcastle,Everton,1,1,31,2.59,1.41
2024-04-02,Nott'm Forest,Fulham,3,1,31,1.51,1.49
2024-04-02,Bournemouth,Crystal Palace,1,0,31,1.23,0.12
2024-04-02,Burnley,Wolves,1,1,31,0.99,0.83
2024-04-02,West Ham,Spurs,1,1,31,1.16,0.95
2024-04-03,Arsenal,Luton,2,0,31,0.88,0.27
2024-04-03,Brentford,Brighton,0,0,31,0.51,1.11
2024-04-03,Man City,Aston Villa,4,1,31,3.28,0.73
2024-04-04,Liverpool,Sheffield Utd,3,1,31,1.64,0.59
2024-04-04,Chelsea,Man Utd,4,3,31,3.04,1.58
2024-04-06,Crystal Palace,Man City,2,4,32,1.07,1.91
2024-04-06,Aston Villa,Brentford,3,3,32,1.51,1.56
2024-04-06,Everton,Burnley,1,0,32,0.83,0.46
2024-04-06,Fulham,Newcastle,0,1,32,1.28,0.85
2024-04-06,Luton,Bournemouth,2,1,32,1.4,0.34
2024-04-06,Wolves,West Ham,1,2,32,1.49,1.14
2024-04-06,Brighton,Arsenal,0,3,32,0.54,3.23
2024-04-07,Man Utd,Liverpool,2,2,32,0.71,3.6
2024-04-07,Sheffield Utd,Chelsea,2,2,32,1.36,0.36
2024-04-07,Spurs,Nott'm Forest,3,1,32,1.49,1.66
2024-04-13,Newcastle,Spurs,4,0,33,2.86,0.74
2024-04-13,Brentford,Sheffield Utd,2,0,33,1.02,0.83
2024-04-13,Burnley,Brighton,1,1,33,1.71,0.91
2024-04-13,Man City,Luton,5,1,33,4.46,0.5
2024-04-13,Nott'm Forest,Wolves,2,2,33,1.9,1.19
2024-04-13,Bournemouth,Man Utd,2,2,33,1.75,1.18
2024-04-14,Liverpool,Crystal Palace,0,1,33,2.89,1.88
2024-04-14,West Ham,Fulham,0,2,33,0.94,3.28
2024-04-14,Arsenal,Aston Villa,0,2,33,1.77,1.1
2024-04-15,Chelsea,Everton,6,0,33,3.27,1.41
2024-04-20,Luton,Brentford,1,5,34,0.6,3.13
2024-04-20,Sheffield Utd,Burnley,1,4,34,2.45,2.18
2024-04-20,Wolves,Arsenal,0,2,34,0.14,1.22
2024-04-21,Everton,Nott'm Forest,2,0,34,0.44,0.86
2024-04-21,Aston Villa,Bournemouth,3,1,34,2.35,1.7
2024-04-21,Crystal Palace,West Ham,5,2,34,2.53,1.26
2024-04-21,Fulham,Liverpool,1,3,34,0.8,1.01
2024-04-23,Arsenal,Chelsea,5,0,34,3.35,1.61
2024-04-24,Wolves,Bournemouth,0,1,34,0.55,1.88
2024-04-24,Crystal Palace,Newcastle,2,0,34,0.89,0.42
2024-04-24,Everton,Liverpool,2,0,34,1.1,2.05
2024-04-24,Man Utd,Sheffield Utd,4,2,34,2.99,0.77
2024-04-25,Brighton,Man City,0,4,34,0.5,1.3
2024-04-27,West Ham,Liverpool,2,2,35,0.7,1.76
2024-04-27,Fulham,Crystal Palace,1,1,35,1.14,1.02
2024-04-27,Man Utd,Burnley,1,1,35,2.71,2.07
2024-04-27,Newcastle,Sheffield Utd,5,1,35,2.81,1.49
2024-04-27,Wolves,Luton,2,1,35,1.22,0.6
2024-04-27,Everton,Brentford,1,0,35,0.77,0.83
2024-04-27,Aston Villa,Chelsea,2,2,35,0.87,1.37
2024-04-28,Bournemouth,Brighton,3,0,35,2.27,1.01
2024-04-28,Spurs,Arsenal,2,3,35,2.4,1.07
2024-04-28,Nott'm Forest,Man City,0,2,35,1.62,0.85
2024-05-02,Chelsea,Spurs,2,0,35,2.29,1.54
2024-05-03,Luton,Everton,1,1,36,0.95,1.43
2024-05-04,Arsenal,Bournemouth,3,0,36,4.0,0.37
2024-05-04,Brentford,Fulham,0,0,36,0.64,1.19
2024-05-04,Burnley,Newcastle,1,4,36,1.08,3.87
2024-05-04,Sheffield Utd,Nott'm Forest,1,3,36,2.26,1.49
2024-05-04,Man City,Wolves,5,1,36,3.58,0.35
2024-05-05,Brighton,Aston Villa,1,0,36,2.68,0.06
2024-05-05,Chelsea,West Ham,5,0,36,4.13,1.05
2024-05-05,Liverpool,Spurs,4,2,36,3.49,1.14
2024-05-06,Crystal Palace,Man Utd,4,0,36,1.47,0.36
2024-05-11,Fulham,Man City,0,4,37,0.12,3.26
2024-05-11,Bournemouth,Brentford,1,2,37,0.69,1.44
2024-05-11,Everton,Sheffield Utd,1,0,37,2.16,0.63
2024-05-11,Newcastle,Brighton,1,1,37,2.27,1.31
2024-05-11,Spurs,Burnley,2,1,37,2.5,0.75
2024-05-11,West Ham,Luton,3,1,37,3.28,0.43
2024-05-11,Wolves,Crystal Palace,1,3,37,1.57,2.69
2024-05-11,Nott'm Forest,Chelsea,2,3,37,1.74,1.8
2024-05-12,Man Utd,Arsenal,0,1,37,0.64,1.72
2024-05-13,Aston Villa,Liverpool,3,3,37,3.36,1.84
2024-05-14,Spurs,Man City,0,2,37,1.33,2.39
2024-05-15,Brighton,Chelsea,1,2,37,1.24,1.49
2024-05-15,Man Utd,Newcastle,3,2,37,1.45,2.31
2024-05-19,Arsenal,Everton,2,1,38,2.9,0.5
2024-05-19,Brentford,Newcastle,2,4,38,1.21,3.47
2024-05-19,Brighton,Man Utd,0,2,38,1.57,1.19
2024-05-19,Burnley,Nott'm Forest,1,2,38,1.2,1.46
2024-05-19,Chelsea,Bournemouth,2,1,38,1.0,2.3
2024-05-19,Crystal Palace,Aston Villa,5,0,38,2.48,1.08
2024-05-19,Liverpool,Wolves,2,0,38,5.35,0.56
2024-05-19,Luton,Fulham,2,4,38,2.1,1.06
2024-05-19,Man City,West Ham,3,1,38,2.01,0.36
2024-05-19,Sheffield Utd,Spurs,0,3,38,0.71,3.29
